dataset,mean,std
data_art_096,0.533364045,0.0912631528247
data_art_097,0.500906595,0.120684061766
data_art_098,0.52806465,0.101096587635
data_art_099,0.45900735,0.137567535802
data_art_100,0.677920225,0.173221894214
data_art_101,0.53590909,0.105295833087
data_art_102,0.509259261111,0.0392837179227
data_art_103,0.54224138,0.115621475502
data_art_104,0.69744318,0.345450809772
data_art_105,0.501190475,0.00532396605103
data_art_106,0.516896555,0.0531962418792
data_art_107,0.50386905,0.0933449562238
data_art_108,0.505,0.022360679775
data_art_109,0.515714285,0.124018162117
data_art_110,0.523219811765,0.193915482086
data_art_111,0.550434725,0.114433211445
data_art_112,0.509887955,0.108995745844
data_art_113,0.52152778,0.0984075075621
data_art_114,0.52611111,0.0704828794275
data_art_115,0.51875,0.0862695439337
data_art_116,0.51545874,0.0559554391459
data_art_117,0.508333335,0.150898868093
data_art_118,0.541771885,0.127393170712
data_art_119,0.507142855,0.128821813547
data_art_120,0.56666667,0.157753893835
data_art_121,0.433170995,0.163992431686
data_art_122,0.518036395,0.094607848573
data_art_123,0.51744868,0.0599502961204
data_art_124,0.49090909,0.0406557854747
data_art_125,0.522970125,0.0554329512499
data_art_126,0.539421375,0.0968409000711
data_art_127,0.506825395,0.0785304521284
data_art_128,0.524404755,0.103385452088
data_art_129,0.520833335,0.0724902267534
data_art_130,0.486732025,0.0708077032665
data_art_131,0.532561735,0.0714591234884
data_art_132,0.483333335,0.0944166597108
data_art_133,0.48928571,0.087558486269
data_art_134,0.48695652,0.169773383524
data_art_135,0.5,0.0
data_art_136,0.52213675,0.0558588175079
data_art_138,0.51575,0.0409516724162
data_art_139,0.505555555556,0.0235702260396
data_art_140,0.5,0.0
data_art_141,0.53277778,0.139080568467
data_art_142,0.483888895,0.0549351231102
data_art_143,0.51890873,0.0621115701716
data_art_144,0.499722225,0.0513772364377
data_art_145,0.51,0.0850715269897
data_art_146,0.50520833,0.053168516233
data_art_147,0.510528805,0.0885628725283
data_art_148,0.450000005,0.10389823502
data_art_149,0.52659632,0.0865186996332
data_art_150,0.4734375,0.107164916785
data_art_151,0.50838294,0.100142370946
data_art_152,0.47904762,0.0986515709291
data_art_153,0.53720238,0.089710253283
data_art_154,0.496666665,0.0620318781469
data_art_155,0.542124545,0.115058644452
data_art_156,0.49313726,0.0575058809331
data_art_157,0.495,0.022360679775
data_art_158,0.53512397,0.111134425186
data_art_159,0.499738675,0.00116868092844
data_art_160,0.541182795,0.104290779375
data_art_161,0.485021845,0.105922606972
data_art_162,0.5090613,0.0547068291383
data_art_163,0.47317276,0.0902112344379
data_art_164,0.907544185,0.122337379345
data_art_165,0.466666666667,0.129099444874
data_art_166,0.519214565,0.101189695838
data_art_167,0.490640785,0.0908976247806
data_art_169,0.475,0.111803398875
data_art_170,0.498809525,0.00532396605103
data_art_171,0.497916665,0.0931650009515
data_art_172,0.5125,0.0812160860395
data_art_173,0.60025338,0.186765690872
data_art_174,0.851973685,0.141735398501
data_art_175,0.51171875,0.0401973314077
data_art_176,0.43772866,0.144108267842
data_art_177,0.495059285,0.0291579351302
data_art_178,0.51262626,0.0462773602851
data_art_179,0.50695055,0.0793519476094
data_art_180,0.521386905,0.0875465689846
data_art_181,0.48958333,0.0297040971611
data_art_182,0.51022052,0.0498540127271
data_art_183,0.51716404,0.0537042167052
data_art_184,0.505882355,0.0393958774668
data_art_185,0.5,0.0
data_art_186,0.49621212,0.039830962795
data_art_187,0.512414855,0.0692425963636
data_art_188,0.50698892,0.0278693384602
data_art_189,0.536580085,0.183295736422
data_art_190,0.51867307,0.0890487134014
data_art_191,0.550674605,0.108491702776
data_art_192,0.503846155,0.205005861072
