,bootstrap,bootstrap,bootstrap,bootstrap,bootstrap,bootstrap,bootstrap,bootstrap,bootstrap,bootstrap,bootstrap,bootstrap,rus,rus,rus,rus,rus,rus,rus,rus,rus,rus,rus,rus,smote1,smote1,smote1,smote1,smote1,smote1,smote1,smote1,smote1,smote1,smote1,smote1,smote3,smote3,smote3,smote3,smote3,smote3,smote3,smote3,smote3,smote3,smote3,smote3,smote5,smote5,smote5,smote5,smote5,smote5,smote5,smote5,smote5,smote5,smote5,smote5,smote7,smote7,smote7,smote7,smote7,smote7,smote7,smote7,smote7,smote7,smote7,smote7
,max_mean,max_mean,max_mean,max_mean,min_pval,min_pval,min_pval,min_pval,min_pval_winmax,min_pval_winmax,min_pval_winmax,min_pval_winmax,max_mean,max_mean,max_mean,max_mean,min_pval,min_pval,min_pval,min_pval,min_pval_winmax,min_pval_winmax,min_pval_winmax,min_pval_winmax,max_mean,max_mean,max_mean,max_mean,min_pval,min_pval,min_pval,min_pval,min_pval_winmax,min_pval_winmax,min_pval_winmax,min_pval_winmax,max_mean,max_mean,max_mean,max_mean,min_pval,min_pval,min_pval,min_pval,min_pval_winmax,min_pval_winmax,min_pval_winmax,min_pval_winmax,max_mean,max_mean,max_mean,max_mean,min_pval,min_pval,min_pval,min_pval,min_pval_winmax,min_pval_winmax,min_pval_winmax,min_pval_winmax,max_mean,max_mean,max_mean,max_mean,min_pval,min_pval,min_pval,min_pval,min_pval_winmax,min_pval_winmax,min_pval_winmax,min_pval_winmax
,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult,mean,std,pval,mult
dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data2_0,0.828132395,0.0328511208762,0.676173411,1.25,0.828132395,0.0328511208762,0.676173411,1.25,0.828132395,0.0328511208762,0.676173411,1.25,0.83174638,0.0339730965963,0.548453631638,1.25,0.83174638,0.0339730965963,0.548453631638,1.25,0.83174638,0.0339730965963,0.548453631638,1.25,0.82433796,0.0335935267112,0.787106969335,1.25,0.82433796,0.0335935267112,0.787106969335,1.25,0.82433796,0.0335935267112,0.787106969335,1.25,0.82302232,0.0344030932047,0.817164954922,1.25,0.82302232,0.0344030932047,0.817164954922,1.25,0.82302232,0.0344030932047,0.817164954922,1.25,0.824571205,0.0283258713333,0.797933029824,1.5,0.824571205,0.0283258713333,0.797933029824,1.5,0.82335781,0.0300863563229,0.823583334932,1.25,0.82354369,0.0319354127752,0.812850970296,1.25,0.82354369,0.0319354127752,0.812850970296,1.25,0.82354369,0.0319354127752,0.812850970296,1.25
data2_1,0.66819626,0.0324247816472,0.983182631123,2.75,0.66819626,0.0324247816472,0.983182631123,2.75,0.664573945,0.033207234691,0.990863008624,10.0,0.70358893,0.045958437466,0.316200581993,3.5,0.702962145,0.0353423154942,0.313106510279,5.25,0.70331949,0.040722401618,0.313379250139,3.75,0.672547595,0.0248637917578,0.97320517064,7.75,0.672547595,0.0248637917578,0.97320517064,7.75,0.67133714,0.024986389192,0.978275518913,10.0,0.68334116,0.0234616744403,0.863644762565,8.5,0.68334116,0.0234616744403,0.863644762565,8.5,0.678282305,0.0253608945106,0.930847474735,8.0,0.68520052,0.0270593670745,0.820314516918,7.75,0.68520052,0.0270593670745,0.820314516918,7.75,0.68277563,0.024304798285,0.871881749855,10.0,0.692640755,0.0255173785285,0.625178388585,7.75,0.692640755,0.0255173785285,0.625178388585,7.75,0.685882965,0.0217091280242,0.816058852579,8.0
data2_10,0.98265074,0.0299748780121,0.496123664994,1.25,0.98265074,0.0299748780121,0.496123664994,1.25,0.98265074,0.0299748780121,0.496123664994,1.25,0.98534381,0.0249593170902,0.383616524001,1.25,0.98534381,0.0249593170902,0.383616524001,1.25,0.98534381,0.0249593170902,0.383616524001,1.25,0.97912357,0.0392963108933,0.615785843709,1.25,0.97912357,0.0392963108933,0.615785843709,1.25,0.97912357,0.0392963108933,0.615785843709,1.25,0.980491945,0.0342507990656,0.575639783143,1.25,0.980491945,0.0342507990656,0.575639783143,1.25,0.974815725,0.0367344292653,0.754356999801,2.5,0.979323095,0.0420053931265,0.605079039093,1.25,0.979323095,0.0420053931265,0.605079039093,1.25,0.979323095,0.0420053931265,0.605079039093,1.25,0.98194409,0.0354300505898,0.522065914152,1.25,0.98194409,0.0354300505898,0.522065914152,1.25,0.98194409,0.0354300505898,0.522065914152,1.25
data2_12,0.543592175,0.283704764919,0.513769477505,3.0,0.543592175,0.283704764919,0.513769477505,3.0,0.518978175,0.290524512246,0.635419994923,2.75,0.57171477,0.221934556681,0.350893806265,8.75,0.57171477,0.221934556681,0.350893806265,8.75,0.57171477,0.221934556681,0.350893806265,8.75,0.52174333,0.250579865805,0.634275239238,2.0,0.52174333,0.250579865805,0.634275239238,2.0,0.52174333,0.250579865805,0.634275239238,2.0,0.542835495,0.239164837603,0.51972106071,2.0,0.542835495,0.239164837603,0.51972106071,2.0,0.513777355,0.268656814062,0.668034947318,1.25,0.543647185,0.26212521921,0.514216902855,2.25,0.543647185,0.26212521921,0.514216902855,2.25,0.515174665,0.215935220781,0.682540344814,6.75,0.539471195,0.235594323115,0.539365086538,5.25,0.539471195,0.235594323115,0.539365086538,5.25,0.50557645,0.224745381681,0.728051999025,9.25
data2_14,0.858333335,0.247944763527,0.14571375876,3.0,0.858333335,0.247944763527,0.14571375876,3.0,0.858333335,0.247944763527,0.14571375876,3.0,0.820833335,0.24523976104,0.271294871734,2.75,0.820833335,0.24523976104,0.271294871734,2.75,0.7625,0.261119659559,0.539343564791,2.25,0.829166665,0.269658382514,0.248717142595,2.0,0.829166665,0.269658382514,0.248717142595,2.0,0.804166665,0.263904277597,0.347269379681,2.5,0.808333335,0.277177710375,0.333260573621,1.75,0.808333335,0.277177710375,0.333260573621,1.75,0.775,0.256637044315,0.480138855344,6.5,0.816666665,0.227174353914,0.281931802215,9.5,0.816666665,0.227174353914,0.281931802215,9.5,0.791666665,0.218815257267,0.394805885768,4.0,0.858333335,0.204303117096,0.127125337046,1.75,0.858333335,0.204303117096,0.127125337046,1.75,0.829166665,0.182323775328,0.213797198358,6.0
data2_16_1,0.95450947,0.057217599603,0.492579838219,1.25,0.95450947,0.057217599603,0.492579838219,1.25,0.93791593,0.0738892986455,0.767331572695,2.5,0.962467885,0.0434928991596,0.318647878282,1.5,0.962467885,0.0434928991596,0.318647878282,1.5,0.956661975,0.056259677172,0.448299309948,1.25,0.95793157,0.0511491492048,0.419498805906,1.25,0.95793157,0.0511491492048,0.419498805906,1.25,0.95793157,0.0511491492048,0.419498805906,1.25,0.96185634,0.0472653661551,0.335274110053,1.25,0.96185634,0.0472653661551,0.335274110053,1.25,0.96185634,0.0472653661551,0.335274110053,1.25,0.96478247,0.0511634394211,0.284419057873,1.25,0.96478247,0.0511634394211,0.284419057873,1.25,0.96478247,0.0511634394211,0.284419057873,1.25,0.96218828,0.0411218454383,0.321614224838,1.25,0.96218828,0.0411218454383,0.321614224838,1.25,0.96218828,0.0411218454383,0.321614224838,1.25
data2_19_0,0.900527525,0.127758278407,0.565528310643,1.25,0.900527525,0.127758278407,0.565528310643,1.25,0.900527525,0.127758278407,0.565528310643,1.25,0.902119145,0.145929974965,0.546549582875,1.25,0.902119145,0.145929974965,0.546549582875,1.25,0.902119145,0.145929974965,0.546549582875,1.25,0.88847284,0.127455443023,0.678340687375,1.25,0.88847284,0.127455443023,0.678340687375,1.25,0.88847284,0.127455443023,0.678340687375,1.25,0.90404456,0.111240817889,0.53319195067,1.25,0.90404456,0.111240817889,0.53319195067,1.25,0.90404456,0.111240817889,0.53319195067,1.25,0.878224555,0.151287565113,0.742545143715,1.25,0.878224555,0.151287565113,0.742545143715,1.25,0.83750628,0.122257148593,0.957895437817,2.5,0.88444462,0.154782260175,0.693245304768,1.25,0.88444462,0.154782260175,0.693245304768,1.25,0.88444462,0.154782260175,0.693245304768,1.25
