dataset,mean,std
data_art_041,0.4442640875,0.244359491724
data_art_042,0.52580075,0.188929294417
data_art_043,0.485959605,0.18390100908
data_art_045,0.42810374,0.204016993078
data_art_046,0.603424765,0.105022369665
data_art_047,0.533673995,0.10816111609
data_art_048,0.4542694,0.181648134961
data_art_049,0.53698678,0.0955983505343
data_art_050,0.598440665,0.166388562827
data_art_051,0.652729985,0.143064746519
data_art_052,0.559115025,0.115916958913
data_art_053,0.596850485,0.0899391202068
data_art_054,0.552679115,0.100035448799
data_art_055,0.58317998,0.0612771506853
data_art_056,0.58630389,0.10843998503
data_art_057,0.54776256,0.146340502727
data_art_058,0.483673471429,0.134043950942
data_art_060,0.53420333,0.142843043937
data_art_061,0.73458333,0.418192606801
data_art_062,0.52675555,0.149009028639
data_art_063,0.549624755,0.0854028068607
data_art_064,0.494526235,0.140357540432
data_art_065,0.57855459,0.0985077070961
data_art_067,0.51220615,0.104431978525
data_art_068,0.542123665,0.130024518369
data_art_069,0.535945965,0.130025095982
data_art_070,0.494327055,0.175993261599
data_art_071,0.55883409,0.125293747475
data_art_072,0.59932057,0.119851400051
data_art_073,0.58370564,0.1047819717
data_art_074,0.60183447,0.0898358760719
data_art_075,0.696944455,0.221250242036
data_art_076,0.58435915,0.197010510814
data_art_077,0.59609436,0.0495513719786
data_art_078,0.50160667,0.118252492658
data_art_079,0.556602965,0.100502587379
data_art_080,0.549772345,0.090702588209
data_art_081,0.486830031579,0.15324575434
data_art_082,0.516220225,0.113796605497
data_art_083,0.568294365,0.0868517426215
data_art_084,0.540828805,0.118766698135
data_art_090,0.54536444,0.150043512043
data_art_091,0.572823995,0.0759885217162
data_art_092,0.58120927,0.105361517341
data_art_093,0.699057915,0.171209475314
data_art_094,0.60458093,0.141121075998
data_art_095,0.560207665,0.112471298639
data_art_096,0.494400045,0.158983533238
data_art_097,0.55181874,0.154708825946
data_art_098,0.537300845,0.156435841482
data_art_099,0.45541261,0.17896050523
data_art_100,0.571080305,0.193862489874
data_art_101,0.54410693,0.115613571229
data_art_102,0.500459488889,0.107074008634
data_art_103,0.49110958,0.169537678256
data_art_104,0.547718265,0.445457937776
data_art_105,0.50046114,0.107261841201
data_art_106,0.542116095,0.118648522469
data_art_107,0.526282595,0.180577125621
data_art_108,0.537122025,0.00351946937326
data_art_109,0.478116665,0.198067913855
data_art_110,0.472408952941,0.224917012415
data_art_111,0.58382515,0.0940619311659
data_art_112,0.431071565,0.188013961481
data_art_113,0.515367885,0.146345325807
data_art_114,0.505767925,0.140294151034
data_art_115,0.574815115,0.117086840943
data_art_116,0.52228825,0.147731149877
data_art_117,0.548465025,0.188783151669
data_art_118,0.44823695,0.163777986049
data_art_119,0.47132781,0.155874138398
data_art_120,0.474823235,0.215853800332
data_art_121,0.456086985,0.183653243021
data_art_122,0.485138245,0.167016774336
data_art_123,0.605985085,0.0823077025144
data_art_124,0.555742675,0.106016296079
data_art_125,0.571016865,0.115871282785
data_art_126,0.52893487,0.0760549969007
data_art_127,0.476943205,0.175887533699
data_art_128,0.52045628,0.152874092019
data_art_129,0.498294245,0.139252889014
data_art_130,0.547776895,0.155235849209
data_art_131,0.567248135,0.0750751519476
data_art_132,0.434864955,0.194439870498
data_art_133,0.481012285,0.141458030445
data_art_134,0.4943125,0.155332313599
data_art_135,0.620670575,0.00237530167876
data_art_136,0.516720575,0.11687778314
data_art_138,0.57287344,0.0969770992363
data_art_139,0.520286161111,0.104896697459
data_art_140,0.5579359,0.00560854873883
data_art_141,0.546635405,0.19333229115
data_art_142,0.50425255,0.175287052505
data_art_143,0.565089375,0.0496752651955
data_art_144,0.51436194,0.127846350343
data_art_145,0.57178867,0.104176401024
data_art_146,0.60313064,0.0983252795281
data_art_147,0.55397759,0.120448597011
data_art_148,0.48444921,0.202999024342
data_art_149,0.59317435,0.0401393085142
data_art_150,0.493916915,0.148255112857
data_art_151,0.534135485,0.155785016489
data_art_152,0.5670524,0.146817055579
data_art_153,0.540662715,0.141461778477
data_art_154,0.487960675,0.157610036438
data_art_155,0.49549038,0.156607253078
data_art_156,0.46763318,0.19185340784
data_art_157,0.535477195,0.103115796905
data_art_158,0.59602543,0.102184497659
data_art_159,0.549588625,0.0928779913909
data_art_160,0.50814048,0.161148826347
data_art_161,0.499224625,0.169888261101
data_art_162,0.536455725,0.153698427158
data_art_163,0.4577226,0.178339114519
data_art_164,0.828968325,0.21325204265
data_art_165,0.491666666667,0.129099444874
data_art_166,0.513369235,0.151720659267
data_art_167,0.41631427,0.200331899638
data_art_169,0.516872715,0.112829242968
data_art_170,0.600163625,0.0871689580484
data_art_171,0.58811942,0.114871818511
data_art_172,0.53247019,0.150957629936
data_art_173,0.466306025,0.204280376462
data_art_174,0.77049635,0.150327972692
data_art_175,0.583596295,0.0704168852347
data_art_176,0.34928113,0.234653958744
data_art_177,0.549564195,0.130896231416
data_art_178,0.579027605,0.097876267625
data_art_179,0.5382767,0.160247749512
data_art_180,0.483603125,0.173810012963
data_art_181,0.574022065,0.131368260035
data_art_182,0.580352995,0.105733409789
data_art_183,0.504934815,0.125941639878
data_art_184,0.552897875,0.101036626152
data_art_185,0.524007916667,0.000463401496512
data_art_186,0.53500076,0.136039668747
data_art_187,0.44570066,0.193624929547
data_art_188,0.553528555,0.0995798583493
data_art_189,0.50003985,0.244955458718
data_art_190,0.54828363,0.0894956533468
data_art_191,0.58738617,0.0156685279002
data_art_192,0.511883145,0.192985725
data_art_193,0.53848009,0.117843367336
data_art_194,0.47729164,0.140224030849
data_art_195,0.49692604,0.157931275798
data_art_196,0.5613022,0.136881334307
data_art_197,0.55692297,0.106986228563
data_art_198,0.609743875,0.059169501327
data_art_199,0.5164833,0.102706892823
data_art_200,0.560006245,0.124574532771
data_art_201,0.49599243,0.19240014308
data_art_202,0.59307904,0.0685668022215
data_art_203,0.536461845,0.126531500298
data_art_205,0.58594388,0.125782595943
data_art_206,0.588035725,0.0791725233648
data_art_207,0.480461,0.170092345577
data_art_208,0.56418693,0.135537895126
data_art_209,0.589445505,0.100637970304
data_art_210,0.45324379,0.187933724452
data_art_211,0.498715635,0.16233114131
data_art_212,0.597999015,0.0517214520445
data_art_213,0.518494255,0.147234426302
data_art_214,0.599413415,0.0587966123761
data_art_215,0.47799459,0.160013468064
data_art_216,0.59129465,0.0120552993749
data_art_217,0.794828255,0.0962214150269
data_art_218,0.523842855,0.139397231555
data_art_219,0.505224095,0.112500403158
data_art_220,0.539393365,0.130434054498
data_art_221,0.519576685,0.146509330588
data_art_222,0.526762595,0.104809115695
data_art_223,0.54411297,0.15934006943
data_art_224,0.62357725,0.00449434905579
data_art_225,0.501282038462,0.238059066086
data_art_226,0.51316022,0.170275221397
data_art_227,0.527511981818,0.000591408119353
data_art_228,0.50107143,0.150639074691
data_art_229,0.82110231,0.0946690939607
data_art_230,0.467735030769,0.159893860287
data_art_231,0.539117505,0.163002584944
data_art_232,0.520313185,0.160612816078
data_art_233,0.515657745,0.132907132863
data_art_234,0.53544436,0.0982110626668
data_art_235,0.564407325,0.120380262204
data_art_236,0.468521747059,0.211652185942
data_art_237,0.55293577,0.0957835123125
data_art_238,0.482611325,0.14834596851
data_art_239,0.53195661,0.0868954597847
data_art_240,0.52916632,0.166084715412
data_art_241,0.585085125,0.0987319839258
data_art_242,0.59280237,0.062650959004
data_art_243,0.560543345,0.130452800462
data_art_244,0.550040975,0.0700242069864
data_art_245,0.549707885,0.131649137645
data_art_246,0.4656101,0.186667047293
data_art_247,0.509925865,0.150482660896
data_art_248,0.621175455,0.0351451640831
data_art_249,0.561120285,0.0899612752735
data_art_250,0.52881397,0.106835839418
data_art_251,0.603547585,0.0644483204228
data_art_252,0.62332124,0.00257690312675
data_art_253,0.541278935,0.0893848659691
data_art_254,0.528897255,0.114081054143
data_art_255,0.705225285,0.170816731935
data_art_256,0.484429215,0.134464968935
data_art_257,0.423853385,0.190771325917
data_art_258,0.53095699,0.113160497434
data_art_259,0.543388965,0.123262887253
data_art_260,0.56670955,0.0040504712119
data_art_261,0.471410935,0.145809508152
data_art_262,0.57052352,0.0377419623281
data_art_263,0.49920823,0.121853086348
data_art_264,0.517550385,0.15540839476
data_art_265,0.747379535,0.111882396151
data_art_266,0.5540315,0.132568543305
data_art_267,0.48896303,0.160969610923
data_art_268,0.56453015,0.0882866974665
data_art_269,0.60176802,0.101030565639
data_art_270,0.48432495,0.134790996933
data_art_271,0.517030905,0.131855427865
data_art_272,0.566393135,0.0862540528051
data_art_273,0.85861882,0.119868142232
data_art_274,0.55395945,0.117030397108
data_art_275,0.567111325,0.103443178974
data_art_276,0.43411278,0.182660504129
data_art_277,0.563950225,0.11138112476
data_art_278,0.5281599,0.00547108284558
data_art_279,0.57560336,0.0701255746171
data_art_280,0.56052862,0.0427034569523
data_art_281,0.489201895,0.16856645956
data_art_282,0.61521474,0.0511678249527
data_art_283,0.50687286,0.165707001202
data_art_284,0.492220385,0.170058892928
data_art_285,0.454647345,0.171335037102
data_art_286,0.549725705,0.09771109476
data_art_287,0.5743155,0.0786421621943
data_art_288,0.505592575,0.0938731787103
data_art_289,0.48787326,0.175610951512
data_art_290,0.55688669,0.0486720767305
data_art_291,0.570613545,0.0863427814446
data_art_292,0.54653789,0.0690152277929
data_art_294,0.596617345,0.0758525208825
data_art_295,0.45624072,0.172380689068
data_art_296,0.58679375,0.152946559689
data_art_297,0.528325215,0.311824561221
data_art_298,0.51178065,0.16038517684
data_art_299,0.5092421,0.173244772004
data_art_300,0.56074945,0.137362621368
data_art_301,0.56787247,0.183905840171
data_art_302,0.717880785,0.157328746983
data_art_303,0.585673545,0.076158691224
data_art_304,0.74842137,0.327813238983
data_art_305,0.444769445,0.189238727307
data_art_306,0.482259592857,0.11719730311
data_art_307,0.54219146,0.140048231814
data_art_308,0.611236785,0.0938346914541
data_art_309,0.439193535,0.192514832271
data_art_310,0.687316465,0.162122088626
data_art_311,0.5397207,0.169547305841
data_art_312,0.48216165,0.144402504308
data_art_313,0.47506421,0.1575539704
data_art_314,0.488876265,0.169151596604
data_art_315,0.5385503,0.103611779906
data_art_316,0.578830345,0.118781202144
data_art_317,0.565856015,0.114639474674
data_art_318,0.44688523,0.187976140679
data_art_319,0.498941005,0.156478545986
data_art_320,0.584657755,0.0315114469403
data_art_321,0.60238692,0.0167889552111
data_art_322,0.527095095,0.153707492975
data_art_323,0.542086095,0.139501514299
data_art_360,0.50220196,0.111632885485
data_art_361,0.551651745,0.125571769161
data_art_362,0.52579209,0.178918292425
data_art_363,0.49774018,0.155524050454
data_art_364,0.54135352,0.106104937126
data_art_365,0.529909275,0.135435492184
data_art_366,0.566872945,0.116156036245
data_art_367,0.492424035,0.138788503369
data_art_368,0.572148925,0.129834503297
data_art_369,0.518010265,0.135427159547
data_art_370,0.559110595,0.249075010006
data_art_371,0.54121778,0.129230408209
data_art_372,0.59463503,0.101615999938
data_art_373,0.52063852,0.153654744627
data_art_374,0.463427765,0.18683147339
data_art_375,0.51184184,0.107691110439
data_art_376,0.54814106,0.13171013351
data_art_377,0.4863848,0.187549037517
data_art_378,0.601234205,0.0686471813186
data_art_379,0.5720077,0.062956101549
data_art_380,0.49818219,0.158525624557
data_art_381,0.52915417,0.105372703741
data_art_382,0.561823405,0.0989385461559
data_art_383,0.502873955,0.180257446661
data_art_384,0.464919505,0.160280353072
data_art_385,0.61842549,0.0538760047798
data_art_386,0.59318051,0.0783873517956
data_art_387,0.55612415,0.0893382989013
data_art_388,0.58724905,0.0309342135059
data_art_389,0.47987288,0.168180398391
data_art_390,0.48513997,0.1463651364
data_art_391,0.5007065,0.157705509323
data_art_392,0.59948264,0.0693999207439
data_art_393,0.525166745,0.144668373762
data_art_394,0.58677791,0.14946000586
data_art_395,0.72033649,0.180500919354
data_art_396,0.545345875,0.129778720088
data_art_397,0.58424242,0.0931354502351
data_art_398,0.60779355,0.08898822293
data_art_399,0.542806485,0.110171186743
data_art_400,0.5780159,0.123071823099
data_art_401,0.52303033,0.131890667182
data_art_402,0.490212845,0.21234098737
data_art_403,0.55745537,0.097819225295
data_art_404,0.532416185,0.101541801188
data_art_405,0.56164,0.120284443062
data_art_406,0.57450428,0.0755819134052
data_art_408,0.59178513,0.12921484472
data_art_409,0.467895215,0.176398122218
data_art_410,0.57992912,0.090279538886
data_art_411,0.543213855,0.127401285798
data_art_412,0.579510175,0.040567545744
data_art_413,0.584011475,0.103745286885
data_art_414,0.466412555,0.163585341857
data_art_415,0.5170384,0.141084866273
data_art_416,0.558727755,0.138920502395
data_art_417,0.57360253,0.0599167701094
data_art_418,0.550434715,0.206462832141
data_art_419,0.551474335,0.139843599582
data_art_420,0.54849881,0.11480886329
data_art_421,0.574450675,0.123482566226
data_art_422,0.50820631,0.129250838842
data_art_423,0.46939709,0.180187616576
data_art_424,0.574803385,0.155337488274
data_art_425,0.501348495,0.134147148792
data_art_426,0.481124345,0.168037430241
data_art_427,0.415718185,0.202313670175
data_art_428,0.58950096,0.0705512029569
data_art_429,0.453944865,0.180845935331
data_art_430,0.550156475,0.113892809419
data_art_431,0.579871205,0.0882089743448
data_art_432,0.462433170588,0.178222239766
data_art_433,0.6204697,0.0449572568809
data_art_434,0.519389565,0.172280206479
data_art_435,0.45695322,0.168059445075
data_art_436,0.57679675,0.104106023195
data_art_437,0.52478894,0.138211187832
data_art_438,0.44496979,0.193069446474
data_art_439,0.57849596,0.0757790707369
data_art_440,0.612857445,0.00553537781732
data_art_441,0.539354425,0.0810562115649
data_art_443,0.506936015,0.180715055064
data_art_444,0.48278386,0.146115340723
data_art_445,0.451263085,0.179481564032
data_art_446,0.495610935,0.348382572441
data_art_447,0.457054685,0.179202941792
data_art_448,0.757006585,0.103246131359
data_art_449,0.627979335,0.0238850562883
data_art_450,0.49651802,0.133189769211
data_art_451,0.54022699,0.156988192854
data_art_452,0.5089376,0.257479068648
data_art_453,0.57373127,0.123129523509
data_art_454,0.585659105,0.0939027617308
data_art_455,0.800102665,0.168379898922
data_art_456,0.493735835,0.195332317774
data_art_457,0.489328895,0.130656077714
data_art_459,0.53869826,0.135768935724
data_art_460,0.49200922,0.152427233161
data_art_461,0.41320829,0.20962555378
data_art_462,0.446051227778,0.245498117682
data_art_464,0.574964065,0.123652820769
data_art_465,0.53024316,0.119365981969
data_art_466,0.550667265,0.163237081817
data_art_467,0.59918588,0.0886293923606
data_art_468,0.550824285,0.0972772228843
data_art_469,0.575394355,0.111468012426
data_art_470,0.55513691,0.131679460707
data_art_471,0.568260585,0.109419721181
data_art_472,0.586776125,0.211268847243
data_art_473,0.481509265,0.168121696656
data_art_474,0.497922895,0.127387080352
data_art_475,0.44952184,0.194184741504
data_art_477,0.42334023,0.205462452428
data_art_478,0.62953927,0.233434730048
data_art_479,0.492466735,0.137422702741
data_art_480,0.43457536875,0.263087819441
data_art_481,0.519347995,0.1493317112
data_art_482,0.488478545,0.171884359403
data_art_483,0.592435525,0.249574695366
data_art_484,0.53767313,0.0976829555036
data_art_485,0.55822348,0.100416914124
data_art_486,0.45681496,0.187076796065
data_art_487,0.60305187,0.0542350723745
data_art_488,0.478213015,0.160670935324
data_art_489,0.54403632,0.152400020705
data_art_490,0.74831177,0.180851158052
data_art_491,0.56360148,0.218305380248
data_art_492,0.582146485,0.182999152759
data_art_493,0.55133391,0.14399807438
data_art_494,0.517854795,0.139715947205
data_art_495,0.58057618,0.110061117083
data_art_496,0.580284565,0.121086887069
data_art_497,0.54962151,0.129017038874
data_art_498,0.48559255,0.170149613932
data_art_499,0.54101518,0.114115977905
data_art_500,0.603856475,0.0626491231618
data_art_501,0.61716916,0.156920677147
data_art_502,0.560554115,0.148967340033
data_art_503,0.61407459,0.0529465844936
data_art_504,0.69256462,0.210230602151
data_art_505,0.5296088,0.108196951761
data_art_506,0.550157475,0.129453900726
data_art_507,0.563521685,0.0834621374477
data_art_508,0.502594135,0.110347983173
data_art_509,0.541799985,0.166683589561
data_art_510,0.634598625,0.132968189412
data_art_511,0.50058989,0.176095027265
data_art_512,0.538027731579,0.00102919541663
data_art_513,0.6027421,0.00365282565968
data_art_514,0.533568145,0.0552081208956
data_art_515,0.53815479,0.118464883687
data_art_516,0.520480745,0.106694142706
data_art_517,0.481151073684,0.267974874791
data_art_518,0.48090816,0.187364923503
data_art_519,0.576256675,0.118703335344
data_art_520,0.5511623,0.100313053759
data_art_521,0.55178885,0.0998964621684
data_art_522,0.586764615,0.0578626309479
data_art_523,0.620295405,0.0416430356433
data_art_524,0.59711595,0.0990088018103
data_art_525,0.497175115,0.16877489967
data_art_526,0.569346005,0.0999281885563
data_art_527,0.579953735,0.12610253114
data_art_528,0.57971583,0.0738602144387
data_art_529,0.493619935,0.175508256693
data_art_530,0.52771792,0.00900539366623
data_art_531,0.511976815,0.230345360037
data_art_532,0.56859312,0.122961422279
data_art_533,0.531498295,0.0925762184032
data_art_534,0.52357957,0.159794801711
data_art_535,0.510317245,0.100892911645
data_art_536,0.545643805,0.146625359193
data_art_537,0.55397648,0.0602959282975
data_art_538,0.576922085,0.122572742608
data_art_539,0.48546052,0.163027591755
data_art_541,0.46515514,0.171484322702
data_art_542,0.552921025,0.141724457204
data_art_543,0.59722388,0.0799344461616
data_art_544,0.580384065,0.119009498241
data_art_545,0.627026405,0.0243263903676
data_art_546,0.507553755,0.198015143579
data_art_547,0.536756765,0.139952818823
data_art_548,0.54864278,0.13747621551
data_art_549,0.57322328,0.0877909604303
data_art_551,0.559166,0.166472216988
data_art_552,0.511206915,0.184256232884
data_art_553,0.54193464,0.105657611563
data_art_554,0.51230395,0.133825373951
data_art_555,0.60753906,0.0836983319002
data_art_556,0.57150364,0.061885257693
data_art_557,0.505789825,0.228669342206
data_art_558,0.43280264,0.206890315922
data_art_559,0.488520625,0.151167800855
data_art_560,0.4810398,0.178338621233
data_art_561,0.588784145,0.0953517011053
data_art_562,0.54799606,0.0923161954651
data_art_563,0.57449679,0.110846018509
data_art_564,0.596416415,0.111902997925
data_art_565,0.486111088889,0.207372999885
data_art_566,0.394259875,0.214637680694
data_art_567,0.446489655,0.190259715012
data_art_568,0.609611095,0.0684833480949
data_art_569,0.53467036,0.00432425045582
data_art_570,0.586597755,0.0855218142419
data_art_571,0.583840345,0.0994115077275
data_art_572,0.55694575,0.113952138161
data_art_573,0.462731225,0.178929786773
data_art_574,0.51668247,0.147779941795
data_art_575,0.586472835,0.109981390489
data_art_576,0.533161835,0.144499884064
data_art_577,0.435251563158,0.205085772122
data_art_578,0.560759535,0.0812977142991
data_art_579,0.604466515,0.114221931098
data_art_580,0.502210711765,0.107945136905
data_art_581,0.565562665,0.122911341091
data_art_582,0.566345165,0.130227134933
data_art_583,0.674677635,0.236068210626
data_art_584,0.5281515,0.0182030741545
data_art_585,0.58779484,0.00711284432754
data_art_586,0.55043999,0.149962117813
data_art_587,0.56063314,0.0805273302991
data_art_588,0.59577362,0.0560510535594
data_art_589,0.427658745,0.198171380262
data_art_590,0.56709404,0.00681669699645
data_art_591,0.58752901,0.0971223585353
data_art_592,0.55209675,0.132612799895
data_art_593,0.63018882,0.130792794456
data_art_594,0.531013555,0.144449700949
data_art_595,0.56363251,0.0274024985745
data_art_596,0.55778927,0.133393944077
data_art_597,0.48356225,0.140171136341
data_art_598,0.5491559,0.114840129098
data_art_599,0.489017135,0.188934449798
data_art_600,0.51951388,0.103740383652
data_art_601,0.51510873,0.137146972922
data_art_602,0.477015035,0.180374247776
data_art_603,0.63635443,0.0829526478195
data_art_604,0.47952112,0.178094926085
data_art_606,0.508000865,0.135756859413
data_art_607,0.562160675,0.0576046739494
data_art_608,0.56197742,0.0629055369888
data_art_609,0.502266515,0.110588244374
data_art_610,0.565463265,0.0985301387077
data_art_611,0.499596835,0.165832252861
data_art_612,0.515235185,0.170154232655
data_art_613,0.528845475,0.055003641109
data_art_614,0.502188405,0.136453856197
data_art_615,0.56940606,0.0829087289506
data_art_616,0.58513748,0.0891651573696
data_art_617,0.54471416,0.105544080353
data_art_618,0.63289531,0.0368934300046
data_art_619,0.582717335,0.0911124745828
data_art_620,0.51920347,0.0896981897691
data_art_621,0.46789909,0.167796690872
data_art_622,0.57470902,0.124381195659
data_art_623,0.57996044,0.0841091184941
data_art_624,0.59541613,0.103857217884
data_art_625,0.649194545,0.167069745099
data_art_626,0.567379045,0.100570048545
data_art_627,0.59925794,0.117143696955
data_art_628,0.701653775,0.187352497561
data_art_629,0.589418595,0.038185588757
data_art_630,0.59435375,0.089029851525
data_art_631,0.55809906,0.134465448039
data_art_632,0.493164265,0.15353749498
data_art_633,0.723495925,0.112659892773
data_art_634,0.410440715,0.208100515347
data_art_635,0.55313804,0.147505690045
data_art_636,0.57900371,0.140404914705
data_art_637,0.446408935,0.187599374189
data_art_638,0.564682625,0.134319043862
data_art_639,0.59475103,0.127090380044
data_art_640,0.433315985,0.203548082225
data_art_641,0.578710385,0.102686290759
data_art_642,0.517688605,0.134160208921
data_art_643,0.490125855,0.172938804683
data_art_644,0.55144949,0.10883931773
data_art_645,0.528386065,0.150642789979
data_art_646,0.577159625,0.135087659533
data_art_647,0.508181935,0.150198707544
data_art_648,0.542483195,0.156376656888
data_art_649,0.514762305,0.143904026731
data_art_650,0.471138135,0.178661033756
data_art_651,0.587531805,0.102713177017
data_art_652,0.4655518,0.176619273349
data_art_653,0.403684505,0.207984547074
data_art_654,0.53105746,0.168863606456
data_art_655,0.48704259,0.147172861391
data_art_656,0.53832509,0.110424605134
data_art_657,0.50402208,0.138548227653
data_art_658,0.44120528,0.193561202496
data_art_659,0.378589425,0.227076511966
data_art_660,0.5410413,0.126787548901
data_art_661,0.556738165,0.147986000477
data_art_662,0.526290145,0.109464722783
data_art_663,0.633040165,0.260324807809
data_art_664,0.540498105,0.0798423600235
data_art_665,0.481358035,0.164083297406
data_art_666,0.536037625,0.110930253013
data_art_667,0.54108497,0.142165729539
data_art_668,0.50462874,0.109197936252
data_art_669,0.607537625,0.0606980186193
data_art_670,0.60545612,0.111141205824
data_art_671,0.76115579,0.223733716851
data_art_672,0.555021985,0.137599144853
data_art_673,0.519583225,0.157328653402
data_art_674,0.61062034,0.0732971251593
data_art_675,0.5395139,0.231599255916
data_art_676,0.550513265,0.136826043291
data_art_677,0.509016865,0.0938985564784
data_art_678,0.553013895,0.0950837660864
data_art_679,0.52854847,0.175583098313
data_art_680,0.56697854,0.0700110184457
data_art_681,0.547326835,0.12434211719
data_art_682,0.51038852,0.120847753355
data_art_683,0.55958248,0.117737032786
data_art_684,0.567275045,0.129593960564
data_art_685,0.55488953,0.174449874435
data_art_686,0.5955404,0.105041032337
data_art_687,0.539713255,0.151415172787
data_art_688,0.58251506,0.0399888187808
data_art_689,0.585464475,0.0571959688112
data_art_690,0.552866895,0.0941945386826
data_art_691,0.527761855,0.101903032824
data_art_692,0.50298424,0.108043038455
data_art_693,0.58770833,0.0840264533065
data_art_694,0.488024015,0.15927821022
data_art_696,0.511462545,0.12130334257
data_art_697,0.507487463158,0.105600025112
data_art_698,0.51854287,0.133216111425
data_art_699,0.600531275,0.166104780986
data_art_701,0.513839515,0.12872785565
data_art_702,0.529529795,0.170965259327
data_art_703,0.749866805,0.0955806125202
data_art_704,0.549856715,0.108446136624
data_art_705,0.57761483,0.0756534908355
data_art_706,0.547859055,0.154715771058
data_art_707,0.622311815,0.00289860083185
data_art_708,0.510649465,0.137149379143
data_art_710,0.51017402,0.151494932456
data_art_711,0.60610153,0.0607089075604
data_art_712,0.5268356,0.139963039916
data_art_713,0.53892702,0.0994045796067
data_art_714,0.618614105,0.0509620653937
data_art_715,0.715030995,0.125434711909
