dataset,mean,std
data2_0,0.77401901,0.0270493582663
data2_1,0.689320185,0.0489186269816
data2_10,0.933983855,0.0463617259468
data2_12,0.550446435,0.180597511209
data2_14,0.725,0.302402659415
data2_16_1,0.89429801,0.0457280259421
data2_19_0,0.740404595,0.0869950873366
data2_19_1,0.756600255,0.111455106071
data2_19_2,0.766805565,0.11725156463
data2_2,0.586600325,0.0273754770395
data2_26,0.88154762,0.167134810565
data2_27,0.758712115,0.145396277542
data2_28,0.906944435,0.092716176813
data2_29,0.790000005,0.126167060835
data2_3,0.773345955,0.0801309202034
data2_30,0.804670315,0.1205335212
data2_31,0.7451087,0.120419983243
data2_32,0.80511365,0.120289520027
data2_33,0.742533425,0.100130944395
data2_34,0.692295655,0.0786124007416
data2_35,0.76234597,0.055993145844
data2_36,0.921531345,0.0556038361711
data2_37,0.657681325,0.100337844692
data2_39,0.85678571,0.124830172699
data2_4,0.84371235,0.0575803514949
data2_40,0.8,0.131622084992
data2_41,0.742559525,0.156223506667
data2_42,0.759455130769,0.25545497857
data2_43,0.8586111,0.188298657316
data2_44,0.942028988889,0.165916713032
data2_45,0.593805711765,0.234537183962
data2_46,0.718303575,0.111313945021
data2_48,0.617261915,0.254341558424
data2_49,0.82336957,0.175742326079
data2_5,0.455726605,0.022130445911
data2_51,0.91958333,0.0709313090621
data2_52,0.872808465,0.0807541456432
data2_54,1.0,0.0
data2_55,0.941666665,0.0842059597355
data2_56,0.942499995,0.0999232218853
data2_59,0.61625001,0.102855817303
data2_6,0.86019694,0.0473348252362
data2_63,0.9155377,0.0392279580736
data2_64,0.720416665,0.116242185482
data2_66,0.914252845,0.019720664612
data2_68,0.9060577,0.0825334038263
data2_70,0.565492425,0.120753843515
data2_72,0.994304,0.016158519985
data2_73,0.98793478,0.0346202583142
data2_74,0.992235625,0.0141859812207
data2_75,0.947380425,0.0474018950734
data2_76,0.675451335,0.095214273861
data2_77,0.665293245,0.0919827465119
data2_78,0.89838384,0.0607171539253
data2_79,0.98125,0.0509862626264
data2_8,0.84315476,0.103012771752
data2_80,0.96770833,0.0723189860155
data2_81,0.84479167,0.150910220759
data2_82,0.932291665,0.133633676735
data2_83,0.915625,0.138436306527
data2_84,0.825000005,0.153301874204
data2_85,0.78541667,0.161812542389
data2_86,0.851041665,0.147356543344
data2_87,0.92708333,0.124908597869
data2_88,0.889583335,0.129329258815
data2_89,0.885416675,0.161868996761
data2_9,0.84315476,0.103012771752
data2_90,0.75083333,0.053659906461
data2_91,0.81833333,0.0639581397277
data2_92,0.83583334,0.060522808711
data2_93,0.945833335,0.0677273162863
data2_94,0.925,0.0984158191059
data2_95,0.946428565,0.105529496097
data_art_000,0.58618683,0.0952173274363
data_art_001,0.612110085,0.131564498638
data_art_002,0.61487224,0.0906219109985
data_art_003,0.70575,0.135239457981
data_art_004,0.650059215,0.0401528853947
data_art_005,0.619918705,0.124246839073
data_art_006,0.571656395,0.118932535301
data_art_007,0.55606617,0.114541243073
data_art_008,0.452704655,0.0312853161856
data_art_009,0.60110502,0.0917427125648
data_art_010,0.726180665,0.122110991289
data_art_011,0.574454015,0.0871596982253
data_art_012,0.57700757,0.0879334726327
data_art_013,0.623263885,0.239429669821
data_art_014,0.56513462,0.0893228849495
data_art_015,0.59320176,0.139994754095
data_art_016,0.57442308,0.110436809956
data_art_017,0.53568182,0.164638574375
data_art_018,0.546041685,0.143177419686
data_art_019,0.74299242,0.0736761505286
data_art_020,0.521946025,0.0905186585326
data_art_021,0.654834505,0.0726242937751
data_art_022,0.61520833,0.0885719115361
data_art_023,0.607653505,0.109413827517
data_art_024,0.50643382,0.128831867618
data_art_025,0.51913473,0.0841925507899
data_art_026,0.70910714,0.0810873423871
data_art_027,0.627708325,0.0959074293455
data_art_028,0.54236559,0.120995674566
data_art_029,0.54084249,0.155515371132
data_art_031,0.54018116,0.104107475421
data_art_032,0.543340515,0.104384305814
data_art_033,0.60568182,0.104836730267
data_art_034,0.57500002,0.123676607718
data_art_035,0.539300235,0.099131631475
data_art_036,0.59684065,0.196637766257
data_art_037,0.514529325,0.0866735670694
data_art_038,0.501845245,0.12443726885
data_art_039,0.729993845,0.121813931068
data_art_040,0.60798352,0.128443962274
data_art_041,0.561011925,0.207742928956
data_art_042,0.46760417,0.0963195023839
data_art_043,0.501041655,0.167566926253
data_art_045,0.52455418,0.0645168476045
data_art_046,0.570324745,0.142361036766
data_art_047,0.554084325,0.118277689746
data_art_048,0.54623161,0.188931808562
data_art_049,0.552890385,0.0951833105647
data_art_050,0.590277775,0.200054814309
data_art_051,0.761625,0.0754222569391
data_art_052,0.508246535,0.0852848534642
data_art_053,0.59352747,0.0818947079109
data_art_054,0.61118419,0.125264848695
data_art_055,0.607155175,0.104604263109
data_art_056,0.59104167,0.0987358422229
data_art_057,0.653511905,0.109325093284
data_art_058,0.465070642857,0.119085998661
data_art_060,0.48318182,0.124325936968
data_art_061,0.772802195,0.243155925383
data_art_062,0.54,0.108031964554
data_art_063,0.499509795,0.124599966481
data_art_064,0.56842885,0.119895450209
data_art_065,0.654641805,0.117059649862
data_art_067,0.527023815,0.160982592202
data_art_068,0.572114625,0.138756829018
data_art_069,0.541487075,0.103768570738
data_art_070,0.54166669,0.109262659984
data_art_071,0.636418915,0.109496628241
data_art_072,0.60836538,0.111296355913
data_art_073,0.47708333,0.108332313342
data_art_074,0.587354495,0.0837182556881
data_art_075,0.676934525,0.179078423463
data_art_076,0.514884615,0.137502810128
data_art_077,0.63566236,0.0739432481644
data_art_078,0.54598156,0.16257965595
data_art_079,0.551972655,0.0960635292751
data_art_080,0.5335848,0.0943550381427
data_art_081,0.520074215789,0.164920867986
data_art_082,0.49052196,0.140695471348
data_art_083,0.64423584,0.117988722185
data_art_084,0.615227285,0.22545336443
data_art_090,0.58132835,0.0796947401073
data_art_091,0.61325077,0.0604502429881
data_art_092,0.61118234,0.084196644793
data_art_093,0.675423335,0.123665710782
data_art_094,0.597159095,0.135665602484
data_art_095,0.608326915,0.0927310910805
data_art_096,0.560813495,0.0797938873929
data_art_097,0.51870878,0.151856872217
data_art_098,0.57532052,0.0657715822608
data_art_099,0.51985294,0.159424259044
data_art_100,0.682478635,0.145041069968
data_art_101,0.55386364,0.204480452247
data_art_102,0.526884333333,0.165078777886
data_art_103,0.595114955,0.162236085528
data_art_104,0.59147727,0.2111373426
data_art_105,0.53100651,0.164996928581
data_art_106,0.589425285,0.100190426625
data_art_107,0.54241072,0.154414700334
data_art_108,0.4913077,0.0915747120614
data_art_109,0.54077381,0.124720640504
data_art_110,0.564318882353,0.205418023894
data_art_111,0.581742835,0.0893544197675
data_art_112,0.57245798,0.113605628035
data_art_113,0.533558545,0.105548007088
data_art_114,0.574375,0.18079393012
data_art_115,0.413541665,0.111486824196
data_art_116,0.51425698,0.0624071758112
data_art_117,0.617013875,0.241828308922
data_art_118,0.531351025,0.105622812865
data_art_119,0.537499985,0.201855991229
data_art_120,0.49444443,0.164112981772
data_art_121,0.490584435,0.122933680352
data_art_122,0.51422414,0.0926788018069
data_art_123,0.57690462,0.0761069844206
data_art_124,0.589747275,0.0692165584077
data_art_125,0.618832475,0.0960351920308
data_art_126,0.51795544,0.0628523946058
data_art_127,0.55547618,0.0861582647255
data_art_128,0.58482142,0.149352577996
data_art_129,0.67485756,0.160952451421
data_art_130,0.542303915,0.12458092738
data_art_131,0.612420635,0.0655137181059
data_art_132,0.493134485,0.0873564851104
data_art_133,0.492456905,0.0751287051274
data_art_134,0.546195645,0.156281405388
data_art_135,0.515464565,0.0934139106172
data_art_136,0.62149039,0.0625849840625
data_art_138,0.618410715,0.111690668679
data_art_139,0.575252527778,0.231381164863
data_art_140,0.626712785,0.124009166753
data_art_141,0.566111105,0.187602250532
data_art_142,0.5559804,0.103345677704
data_art_143,0.59112432,0.121152152448
data_art_144,0.523630945,0.0753444186917
data_art_145,0.55579248,0.0978072400231
data_art_146,0.70681819,0.144287329435
data_art_147,0.54202899,0.0921440641715
data_art_148,0.548511885,0.169080649301
data_art_149,0.580675055,0.0885900114886
data_art_150,0.514654365,0.0830096701322
data_art_151,0.58733465,0.100868763783
data_art_152,0.515773815,0.0929148564565
data_art_153,0.65267857,0.188730686068
data_art_154,0.55462719,0.154833187659
data_art_155,0.59990335,0.113458183057
data_art_156,0.550490195,0.0898276725136
data_art_157,0.544062505,0.152007877533
data_art_158,0.61339127,0.102619796784
data_art_159,0.48995354,0.0657902029194
data_art_160,0.59639785,0.144306931378
data_art_161,0.51675906,0.0939209931901
data_art_162,0.57241038,0.065106734299
data_art_163,0.50495571,0.0767727965884
data_art_164,0.69185606,0.154746624556
data_art_165,0.477192973333,0.0219423610883
data_art_166,0.52635057,0.110669720347
data_art_167,0.515127845,0.105209965424
data_art_169,0.47651515,0.113952254218
data_art_170,0.53285714,0.0951984511667
data_art_171,0.496875,0.12656214869
data_art_172,0.57329167,0.0954259676938
data_art_173,0.544237975,0.102138587513
data_art_174,0.75175438,0.156982520424
data_art_175,0.6171875,0.0894720213178
data_art_176,0.596819105,0.178389890547
data_art_177,0.53255929,0.106228826114
data_art_178,0.5774391,0.0718416739117
data_art_179,0.56031593,0.126275280066
data_art_180,0.612857145,0.149680719058
data_art_181,0.657027765,0.10278555581
data_art_182,0.615262925,0.0874130831486
data_art_183,0.505386625,0.0761052461522
data_art_184,0.540747545,0.144634161079
data_art_185,0.557894733333,0.195766226278
data_art_186,0.55813916,0.0867290269309
data_art_187,0.531246395,0.0742356518415
data_art_188,0.63492406,0.0888221996492
data_art_189,0.59031387,0.214208157787
data_art_190,0.65101541,0.0943000847724
data_art_191,0.622142865,0.131651938793
data_art_192,0.560307685,0.113781689853
data_art_193,0.56944093,0.0775791781385
data_art_194,0.462499985,0.0356672765431
data_art_195,0.51354167,0.134130186688
data_art_196,0.57971837,0.106911539279
data_art_197,0.568908955,0.0800262862018
data_art_198,0.597410705,0.0940867217311
data_art_199,0.530895915,0.147176957116
data_art_200,0.57125595,0.0744316194268
data_art_201,0.567258055,0.142911995182
data_art_202,0.635849805,0.112488937498
data_art_203,0.65254385,0.160565897657
data_art_205,0.53735379,0.136754418235
data_art_206,0.566287885,0.113699477038
data_art_207,0.543131865,0.167192277396
data_art_208,0.54936497,0.0854169365627
data_art_209,0.583271475,0.0700963215994
data_art_210,0.526630435,0.142510106633
data_art_211,0.534206195,0.12301150709
data_art_212,0.60905935,0.0661637451565
data_art_213,0.644607835,0.118110193758
data_art_214,0.691388885,0.177571834372
data_art_215,0.511416335,0.0639687281767
data_art_216,0.52371795,0.135593463398
data_art_217,0.683681675,0.102001337642
data_art_218,0.49748377,0.0845941682848
data_art_219,0.51162873,0.0950808298988
data_art_220,0.53216653,0.0917959522966
data_art_221,0.55798161,0.0653097522072
data_art_222,0.53709512,0.0843621191524
data_art_223,0.50111112,0.134677078994
data_art_224,0.55693227,0.117632331428
data_art_225,0.624358976923,0.2370655359
data_art_226,0.524309295,0.111014161419
data_art_227,0.460190136364,0.0330556159278
data_art_228,0.563888875,0.20651743083
data_art_229,0.800402465,0.0754377268617
data_art_230,0.577472515385,0.21076385633
data_art_231,0.58824405,0.184479026422
data_art_232,0.50892157,0.0709564182817
data_art_233,0.60025001,0.135692962969
data_art_234,0.614230545,0.100156580751
data_art_235,0.56719824,0.0708677362414
data_art_236,0.585964529412,0.21306737911
data_art_237,0.58685897,0.147123489115
data_art_238,0.50694688,0.0724354353615
data_art_239,0.657596005,0.146183696058
data_art_240,0.64485294,0.181353194559
data_art_241,0.62135387,0.0975260234565
data_art_242,0.668568835,0.13469042042
data_art_243,0.52411126,0.094755150056
data_art_244,0.65375,0.106950257215
data_art_245,0.6049415,0.103984068299
data_art_246,0.544396045,0.0806236629575
data_art_247,0.71294231,0.140757082807
data_art_248,0.68587302,0.0736513179344
data_art_249,0.539177345,0.083795572113
data_art_250,0.640972215,0.0877087503427
data_art_251,0.56311063,0.0684781532357
data_art_252,0.64546568,0.063558027177
data_art_253,0.553793865,0.126040344692
data_art_254,0.609841945,0.129617136202
data_art_255,0.692852055,0.0884915882619
data_art_256,0.512165785,0.101334316494
data_art_257,0.53220834,0.119329345633
data_art_258,0.514393955,0.133975854304
data_art_259,0.59337028,0.137128027131
data_art_260,0.605299075,0.114480858478
data_art_261,0.536413045,0.0989833402286
data_art_262,0.49223486,0.0891229383314
data_art_263,0.5975156,0.142986979266
data_art_264,0.524404765,0.157148315246
data_art_265,0.692407525,0.0891396587525
data_art_266,0.51430501,0.0944400111104
data_art_267,0.566013065,0.116545905619
data_art_268,0.52923942,0.101514266135
data_art_269,0.694435545,0.085341289047
data_art_270,0.493226605,0.117607707571
data_art_271,0.57568184,0.176552178923
data_art_272,0.6236876,0.104105281284
data_art_273,0.73919539,0.102047484848
data_art_274,0.5724359,0.139306792424
data_art_275,0.59794974,0.074763516215
data_art_276,0.47600176,0.0605813217046
data_art_277,0.5657197,0.147419081898
data_art_278,0.543379075,0.102437687714
data_art_279,0.54711538,0.135252888197
data_art_280,0.62791666,0.149537749535
data_art_281,0.47296052,0.10525288844
data_art_282,0.663147585,0.11487673883
data_art_283,0.49834486,0.0878478356478
data_art_284,0.604861105,0.110987347753
data_art_285,0.552533215,0.0935514331563
data_art_286,0.58102351,0.0874478704576
data_art_287,0.529279205,0.0755702646063
data_art_288,0.5176613,0.101908719776
data_art_289,0.55266545,0.113943453215
data_art_290,0.680721795,0.106673079081
data_art_291,0.63083334,0.150345789936
data_art_292,0.693196935,0.0936928942398
data_art_294,0.54630718,0.0980494211996
data_art_295,0.598573235,0.122714615809
data_art_296,0.73154762,0.139085823647
data_art_297,0.63888887,0.252022356858
data_art_298,0.511885675,0.105417266684
data_art_299,0.530876065,0.0745874082528
data_art_300,0.55848485,0.206241356899
data_art_301,0.51383929,0.142075958759
data_art_302,0.700576935,0.112776019223
data_art_303,0.55465053,0.106751657908
data_art_304,0.604545475,0.199689841333
data_art_305,0.5182971,0.132802784174
data_art_306,0.463891814286,0.0311091630683
data_art_307,0.56972223,0.110693284637
data_art_308,0.663446955,0.160302749819
data_art_309,0.55253847,0.145303543785
data_art_310,0.823154665,0.0807051777574
data_art_311,0.59232955,0.22586632807
data_art_312,0.5483918,0.180944870611
data_art_313,0.594946245,0.134886545413
data_art_314,0.5060953,0.095541632485
data_art_315,0.51541667,0.140122187912
data_art_316,0.79480838,0.0588100636482
data_art_317,0.535780415,0.0828771060598
data_art_318,0.59772794,0.107878273197
data_art_319,0.540012625,0.0953554888473
data_art_320,0.51426283,0.152793422361
data_art_321,0.65178571,0.0873857976537
data_art_322,0.516612905,0.128222906579
data_art_323,0.496118405,0.0908654775594
data_art_360,0.547012195,0.132148068202
data_art_361,0.565831455,0.066675709453
data_art_362,0.61710526,0.134330508859
data_art_363,0.5109613,0.0606587360699
data_art_364,0.49616228,0.114973054777
data_art_365,0.50303309,0.11303890347
data_art_366,0.55714698,0.0911017528765
data_art_367,0.617754115,0.0760557476312
data_art_368,0.723026955,0.115901740269
data_art_369,0.621051595,0.088801342499
data_art_370,0.5443182,0.186319141146
data_art_371,0.495227285,0.133204841378
data_art_372,0.544978635,0.0949929520543
data_art_373,0.531369045,0.0924736869823
data_art_374,0.485865995,0.10614399203
data_art_375,0.528505315,0.104058650946
data_art_376,0.587614935,0.0860492063923
data_art_377,0.56929823,0.117105559139
data_art_378,0.642336595,0.132832309018
data_art_379,0.612989115,0.127212134198
data_art_380,0.52389785,0.0902189825655
data_art_381,0.584706435,0.123476937401
data_art_382,0.721106325,0.104699006512
data_art_383,0.51575091,0.0918820065216
data_art_384,0.586966915,0.0816093119853
data_art_385,0.630965905,0.0821154062235
data_art_386,0.61482456,0.0819233247741
data_art_387,0.54025,0.112231844154
data_art_388,0.6537256,0.0729415737041
data_art_389,0.593421045,0.150664275261
data_art_390,0.51942666,0.092191947097
data_art_391,0.52746499,0.0767775077821
data_art_392,0.56412425,0.0824932578258
data_art_393,0.510733695,0.0928197138865
data_art_394,0.77809524,0.131655892953
data_art_395,0.688872185,0.0820909129573
data_art_396,0.516450215,0.081686742828
data_art_397,0.746415775,0.116397225183
data_art_398,0.61055556,0.133930794219
data_art_399,0.494384045,0.0729226982249
data_art_400,0.53860805,0.0689422008009
data_art_401,0.496180545,0.12589983902
data_art_402,0.53061594,0.110898808931
data_art_403,0.548952585,0.118772530045
data_art_404,0.55107143,0.0988828481031
data_art_405,0.5633467,0.112046518344
data_art_406,0.55615431,0.0635876575301
data_art_408,0.549053035,0.106454846339
data_art_409,0.611356205,0.133131834274
data_art_410,0.732097695,0.120508647553
data_art_411,0.537499995,0.0928551342161
data_art_412,0.546445475,0.0897782165857
data_art_413,0.60474307,0.133493236332
data_art_414,0.49431818,0.158855769713
data_art_415,0.53997252,0.153060439081
