dataset,mean,std
data_art_189,0.248791185,0.314547582204
data_art_190,0.913027625,0.100394598501
data_art_191,0.6953256,0.177965323319
data_art_192,0.45927096,0.314239822372
data_art_193,0.80284234,0.119380837025
data_art_194,0.359999975,0.322698791536
data_art_195,0.25471122,0.222595613322
data_art_196,0.703453055,0.13161455489
data_art_197,0.731248365,0.183341693124
data_art_198,0.774113605,0.0988910557373
data_art_199,0.36641483,0.282575161679
data_art_200,0.58376168,0.143401607654
data_art_201,0.651355525,0.236170839159
data_art_202,0.878683175,0.0941488231331
data_art_203,0.766256845,0.241273504081
data_art_205,0.545567035,0.411236057425
data_art_206,0.53584325,0.192553595917
data_art_207,0.36342262,0.366039263466
data_art_208,0.605217965,0.156296707771
data_art_209,0.84210953,0.0740204221028
data_art_210,0.42245215,0.20909481103
data_art_211,0.42496604,0.25577796848
data_art_212,0.629519565,0.159769385999
data_art_213,0.791607135,0.196539329794
data_art_214,0.795894525,0.226334578251
data_art_215,0.4015479,0.211964935237
data_art_216,0.515054575,0.266673743528
data_art_217,0.949419655,0.054579751942
data_art_218,0.334265085,0.227224866594
data_art_219,0.22899677,0.275658612712
data_art_220,0.419284125,0.129862117076
data_art_221,0.4901887,0.221052939854
data_art_222,0.483047255,0.190904355861
data_art_223,0.550375845,0.2546030396
data_art_224,0.718486355,0.0862806444897
data_art_225,0.249999992308,0.33429766205
data_art_226,0.300815815,0.298257453222
data_art_227,0.388756,0.317867625591
data_art_228,0.76416667,0.30141115362
data_art_229,0.94560755,0.0631451079974
data_art_230,0.351923061538,0.318757335495
data_art_231,0.45626263,0.302460946478
data_art_232,0.661721605,0.204108664118
data_art_233,0.39018103,0.245182873036
data_art_234,0.650923635,0.221550457619
data_art_235,0.54686801,0.115192131882
data_art_236,0.483131505882,0.377378564339
data_art_237,0.831537705,0.182363643024
data_art_238,0.371179135,0.226068451187
data_art_239,0.78675845,0.144686482381
data_art_240,0.59053153,0.231048919885
data_art_241,0.906377325,0.0837737051137
data_art_242,0.71598405,0.151793085869
data_art_243,0.626915845,0.113171321674
data_art_244,0.829772965,0.0965076015194
data_art_245,0.66827867,0.177989958882
data_art_246,0.46850495,0.236152704066
data_art_247,0.84009333,0.168496201909
data_art_248,0.943667175,0.0523398620659
data_art_249,0.63483802,0.138686129338
data_art_250,0.660184365,0.140472287634
data_art_251,0.56358052,0.128618985317
data_art_252,0.785645775,0.0944642982406
data_art_253,0.57338089,0.249390202171
data_art_254,0.562405765,0.226943618677
data_art_255,0.950963255,0.0614400481325
data_art_256,0.3304575,0.274876155208
data_art_257,0.38565393,0.238328590936
data_art_258,0.13852795,0.180861362806
data_art_259,0.42968601,0.255052559337
data_art_260,0.63732393,0.173222095768
data_art_261,0.288519785,0.267787876385
data_art_262,0.49480196,0.179279367283
data_art_263,0.575959355,0.252267665914
data_art_264,0.643347465,0.258019656716
data_art_265,0.962317,0.038511322791
data_art_266,0.47973603,0.195082172472
data_art_267,0.350028205,0.196884542543
data_art_268,0.441756645,0.204931181752
data_art_269,0.93465082,0.0341785557046
data_art_270,0.256462165,0.341288296773
data_art_271,0.58608683,0.348443825934
data_art_272,0.523917625,0.17670462362
data_art_273,0.83236519,0.104688268651
data_art_274,0.67649802,0.178670400836
data_art_275,0.806034555,0.0821180691059
data_art_276,0.33160506,0.251275317389
data_art_277,0.53919642,0.22385767069
data_art_278,0.15486933,0.146703875474
data_art_279,0.45217262,0.265845377083
data_art_280,0.722814685,0.209452324926
data_art_281,0.358668335,0.183794425842
data_art_282,0.792931585,0.143343417631
data_art_283,0.42337496,0.246319879976
data_art_284,0.53569452,0.217230795906
data_art_285,0.34759763,0.21999436109
data_art_286,0.412809285,0.159121280446
data_art_287,0.68992306,0.163608895358
data_art_288,0.48078431,0.301669828307
data_art_289,0.568143045,0.213732747272
data_art_290,0.911281625,0.0915429558995
data_art_291,0.42184295,0.279859844098
data_art_292,0.93319528,0.0514843970396
data_art_294,0.83546453,0.103470450215
data_art_295,0.3332677,0.231504573647
data_art_296,0.91140377,0.0949741713631
data_art_297,0.77621212,0.268868276167
data_art_298,0.393470225,0.198770291948
data_art_299,0.59615325,0.143492941929
data_art_300,0.46214286,0.298295119645
data_art_301,0.506432185,0.269502690214
data_art_302,0.863996595,0.0953009336854
data_art_303,0.47999592,0.126698160648
data_art_304,0.827431315,0.2312161791
data_art_305,0.258563155,0.168171806109
data_art_306,0.242296942857,0.256811942986
data_art_307,0.41747789,0.199119912791
data_art_308,0.844618055,0.133107103175
data_art_309,0.372923415,0.341232514391
data_art_310,0.935393885,0.0480801664439
data_art_311,0.6268028875,0.310329617752
data_art_312,0.3426911,0.376122371432
data_art_313,0.57045083,0.245356771782
data_art_314,0.37879043,0.242904973646
data_art_315,0.40039341,0.28900213072
data_art_316,0.95603812,0.039975966647
data_art_317,0.596708745,0.108099671742
data_art_318,0.78557944,0.202463580121
data_art_319,0.441941135,0.315232092641
data_art_320,0.380014885,0.293712027988
data_art_321,0.92578162,0.084850187245
data_art_322,0.477873885,0.315638676517
data_art_323,0.510740215,0.191888905571
data_art_360,0.230241605,0.285502869522
data_art_361,0.71088726,0.133988526613
data_art_362,0.544449985,0.189362707972
data_art_363,0.4628967,0.15342715553
data_art_364,0.561476365,0.20282045261
data_art_365,0.402776845,0.198765763884
data_art_366,0.644142485,0.111100323668
data_art_367,0.619032555,0.166254314764
data_art_368,0.758604645,0.11988384285
data_art_369,0.62830969,0.18269286926
data_art_370,0.31546475,0.314436073253
data_art_371,0.52764588,0.284946973065
data_art_372,0.684790515,0.146074193647
data_art_373,0.531919225,0.133069948417
data_art_374,0.495310155,0.235028361236
data_art_375,0.34930464,0.301484965473
data_art_376,0.815165985,0.109963895553
data_art_377,0.487503635,0.207958358627
data_art_378,0.8957403,0.121118636756
data_art_379,0.462097055,0.216796870818
data_art_380,0.34547205,0.192661674493
data_art_381,0.428803345,0.173798838442
data_art_382,0.949990745,0.0478554413489
data_art_383,0.589738295,0.188856750374
data_art_384,0.327258285,0.206897598384
data_art_385,0.85491594,0.0761064728809
data_art_386,0.766082495,0.123449513405
data_art_387,0.52455541,0.184997240655
data_art_388,0.728858945,0.123172763465
data_art_389,0.59307174,0.256262619975
data_art_390,0.477146695,0.18265641606
data_art_391,0.347997385,0.163210112526
data_art_392,0.72517126,0.0982019013767
data_art_393,0.581026685,0.212604415621
data_art_394,0.87844689,0.0937494330383
data_art_395,0.924074565,0.0700423434045
data_art_396,0.51950915,0.152870732076
data_art_397,0.883689755,0.0672483983608
data_art_398,0.699593255,0.259904619387
data_art_399,0.455612605,0.212153752651
data_art_400,0.6139183,0.108894975884
data_art_401,0.616464645,0.250380117028
data_art_402,0.351880905,0.251985009107
data_art_403,0.45215604,0.247428700628
data_art_404,0.339953265,0.200872577671
data_art_405,0.55992833,0.148552149627
data_art_406,0.4666389,0.132002784059
data_art_408,0.69519345,0.264519582541
data_art_409,0.37382859,0.304241874816
data_art_410,0.850960665,0.127835219225
data_art_411,0.578282865,0.146849989381
data_art_412,0.619988315,0.168614041601
data_art_413,0.77001027,0.203092493871
data_art_414,0.523924,0.355819633887
data_art_415,0.35075894,0.258615880551
data_art_416,0.615809835,0.151302132713
data_art_417,0.78267415,0.0792816692009
data_art_418,0.83742424,0.261471662421
data_art_419,0.470980755,0.201216953936
data_art_420,0.527457285,0.136914905605
data_art_421,0.4931902,0.164145229548
data_art_422,0.46433732,0.195291325232
data_art_423,0.497193045,0.197684321116
data_art_424,0.678419925,0.240426531052
data_art_425,0.607540015,0.163287081689
data_art_426,0.50403404,0.212937086006
data_art_427,0.341742195,0.355380257077
data_art_428,0.709301755,0.173834492517
data_art_429,0.31041345,0.322738090363
data_art_430,0.61278428,0.117411042378
data_art_431,0.946358705,0.0561153547583
data_art_432,0.265597152941,0.271309313804
data_art_433,0.960622985,0.0363411540704
data_art_434,0.66707432,0.190684293016
data_art_435,0.63586298,0.389551878609
data_art_436,0.834532955,0.0777009498589
data_art_437,0.84936084,0.114860242155
data_art_438,0.25808053,0.176836805088
data_art_439,0.54542261,0.132713850007
data_art_440,0.704305115,0.163401958815
data_art_441,0.663147675,0.222586604428
data_art_443,0.62410174,0.250111096507
data_art_444,0.258925506667,0.283199368
data_art_445,0.24035665,0.184011797664
data_art_446,0.556684315,0.385360754396
data_art_447,0.699788015,0.299197021088
data_art_448,0.959417645,0.0440247926466
data_art_449,0.8567368,0.081170215521
data_art_450,0.423353875,0.266018199201
data_art_451,0.61688031,0.126621473374
data_art_452,0.6066793,0.405468972389
data_art_453,0.92162772,0.0861446316278
data_art_454,0.896146035,0.0766129518061
data_art_455,0.80525073,0.15626561586
data_art_456,0.8051034,0.127000112434
data_art_457,0.291106285,0.262422468332
data_art_459,0.891054905,0.0828422753665
data_art_460,0.541562045,0.336111336483
data_art_461,0.32083806,0.218498561704
data_art_462,0.44887915,0.258669157158
data_art_464,0.725793855,0.117997456545
data_art_465,0.686555865,0.207923173247
data_art_466,0.740413745,0.2344970055
data_art_467,0.55366586,0.125765892185
data_art_468,0.522360075,0.255684361369
data_art_469,0.83859884,0.0980162049577
data_art_470,0.721312695,0.211699904154
data_art_471,0.83899305,0.136500960581
data_art_472,0.876458335,0.104373854417
data_art_473,0.2321753,0.165004311208
data_art_474,0.22739566,0.288233435074
data_art_475,0.45831697,0.279179517506
data_art_477,0.26378276,0.272423012987
data_art_478,0.830961925,0.122794578249
data_art_479,0.372218125,0.220781602846
data_art_480,0.47852705625,0.391997827675
data_art_481,0.582067025,0.212737922283
data_art_482,0.47598485,0.343935939115
data_art_483,0.89375,0.15108949209
data_art_484,0.35297228,0.241152829614
data_art_485,0.712220235,0.117890275972
data_art_486,0.53767857,0.239804421272
data_art_487,0.66973885,0.136749674005
data_art_488,0.369463045,0.195028974659
data_art_489,0.451547255,0.335313485734
data_art_490,0.89060093,0.106478029931
data_art_491,0.624707345,0.293772461537
data_art_492,0.787931545,0.206926048105
data_art_493,0.565749,0.271456198778
data_art_494,0.456477545,0.200732444573
data_art_495,0.52004909,0.177146768845
data_art_496,0.522121845,0.137930751627
data_art_497,0.758869055,0.285573658593
data_art_498,0.394625725,0.38822881628
data_art_499,0.617850845,0.111300919066
data_art_500,0.884129625,0.0653365079533
data_art_501,0.92393738,0.0572094341117
data_art_502,0.631602315,0.168446316534
data_art_503,0.59077898,0.183654627299
data_art_504,0.825659945,0.183527293216
data_art_505,0.54518552,0.163304176162
data_art_506,0.579938085,0.134450131165
data_art_507,0.789615165,0.178993483386
data_art_508,0.65073645,0.207564313961
data_art_509,0.56356061,0.250707031606
data_art_510,0.94959333,0.0631293210799
data_art_511,0.536618585,0.232464270547
data_art_512,0.262555410526,0.34894795377
data_art_513,0.647879195,0.146130658671
data_art_514,0.72715854,0.239915933054
data_art_515,0.23259921,0.228437038786
data_art_516,0.859341735,0.0929532550059
data_art_517,0.520065784211,0.386572474946
data_art_518,0.426666655,0.235560886383
data_art_519,0.493590705,0.280080613286
data_art_520,0.48180408,0.19513104792
data_art_521,0.721383505,0.157883565163
data_art_522,0.72235233,0.114124352797
data_art_523,0.758596015,0.164614146947
data_art_524,0.84287936,0.101468911222
data_art_525,0.67115537,0.221861527073
data_art_526,0.51715434,0.161870126785
data_art_527,0.56882571,0.131498774864
data_art_528,0.833639065,0.156660253536
data_art_529,0.323640255,0.286632591391
data_art_530,0.349753185,0.247066030552
data_art_531,0.522863415,0.331380266179
data_art_532,0.820158215,0.141288729376
data_art_533,0.47654224,0.225675505432
data_art_534,0.81180556,0.29315877322
data_art_535,0.6932597,0.139715145067
data_art_536,0.672573525,0.144969452332
data_art_537,0.91971154,0.0879234591217
data_art_538,0.6317144,0.185549109447
data_art_539,0.582386865,0.178549814844
data_art_541,0.234221835,0.246000855446
data_art_542,0.45999459,0.234334511743
data_art_543,0.76439494,0.162349786535
data_art_544,0.92547173,0.078703938873
data_art_545,0.833503255,0.11176587202
data_art_546,0.5525,0.192067423297
data_art_547,0.5649535,0.171316999372
data_art_548,0.825258545,0.20542901411
data_art_549,0.74546829,0.088486740564
data_art_551,0.586453375,0.226067253168
data_art_552,0.548001245,0.344287547736
data_art_553,0.48668645,0.210283792743
data_art_554,0.35925021,0.281917847769
data_art_555,0.81415848,0.0793164411874
data_art_556,0.859498495,0.11163668334
data_art_557,0.79175829,0.157829349215
data_art_558,0.45247999,0.257506905041
data_art_559,0.321220355,0.297000027599
data_art_560,0.483326845,0.200706730719
data_art_561,0.552492045,0.159826389729
data_art_562,0.571567465,0.32193330383
data_art_563,0.69264604,0.126774257803
data_art_564,0.84094808,0.117709006794
data_art_565,0.416666644444,0.374591289217
data_art_566,0.49210499,0.118853245618
data_art_567,0.408736945,0.18078759367
data_art_568,0.78855829,0.143241722624
data_art_569,0.50669274,0.23931407428
data_art_570,0.56967542,0.130123081146
data_art_571,0.26463256,0.258777912499
data_art_572,0.80408131,0.0984127502703
data_art_573,0.230897945,0.268400099514
data_art_574,0.33792163,0.224782267421
data_art_575,0.88561754,0.080989797436
data_art_576,0.820209055,0.0745471519534
data_art_577,0.472440710526,0.364810204454
data_art_578,0.594433035,0.251147423089
data_art_579,0.573089835,0.230867454176
data_art_580,0.289696294118,0.29371213624
data_art_581,0.69835388,0.094369620039
data_art_582,0.50051974,0.178172551327
data_art_583,0.8243707,0.218427234461
data_art_584,0.24266655,0.249843558097
data_art_585,0.47323027,0.215322614817
data_art_586,0.464126975,0.246705776468
data_art_587,0.62596676,0.143903208419
data_art_588,0.73595818,0.151388606539
data_art_589,0.31170707,0.279217482852
data_art_590,0.39648688,0.219702829725
data_art_591,0.567119455,0.154362581899
data_art_592,0.61767795,0.124496953741
data_art_593,0.961519015,0.0335391887724
data_art_594,0.39740841,0.306720930697
data_art_595,0.33868935,0.214395197698
data_art_596,0.60737041,0.14339200712
data_art_597,0.399007916667,0.226253601107
data_art_598,0.61013213,0.154163097423
data_art_599,0.55404817,0.17944623031
data_art_600,0.32216459,0.217226217597
data_art_601,0.345999545,0.234758316256
data_art_602,0.54881436,0.261076529537
data_art_603,0.93708078,0.0577310461798
data_art_604,0.67610694,0.194888150907
data_art_606,0.702633545,0.29752325615
data_art_607,0.756337,0.206172986188
data_art_608,0.49813446,0.206301788515
data_art_609,0.50507747,0.270582085315
data_art_610,0.671835665,0.232107825514
data_art_611,0.57938638,0.262365216853
data_art_612,0.85424558,0.18204630688
data_art_613,0.464088385,0.182346360563
data_art_614,0.43128663,0.167370686937
data_art_615,0.90823902,0.0743777393409
data_art_616,0.599459665,0.167822102938
data_art_617,0.80302269,0.131167435861
data_art_618,0.63222551,0.161075752334
data_art_619,0.669319355,0.152841735192
data_art_620,0.368830805,0.254344388517
data_art_621,0.41491208,0.326213266615
data_art_622,0.80227637,0.113269502963
data_art_623,0.867020155,0.0921047226082
data_art_624,0.86582343,0.0661998420136
data_art_625,0.91333595,0.0681641540501
data_art_626,0.72147647,0.117292014003
data_art_627,0.766042565,0.169868754873
data_art_628,0.842278255,0.127933734298
data_art_629,0.797316905,0.0936383187827
data_art_630,0.88645034,0.0717522792832
data_art_631,0.794858985,0.124387369732
data_art_632,0.58042195,0.192819513349
data_art_633,0.88857339,0.0559019210811
data_art_634,0.3210145,0.325224830585
data_art_635,0.5756142,0.14248216916
data_art_636,0.487925685,0.258726938869
data_art_637,0.298182775,0.190074006624
data_art_638,0.75527777,0.198530364902
data_art_639,0.792149295,0.186985738458
data_art_640,0.679721935,0.171399702534
data_art_641,0.720822295,0.127331486805
data_art_642,0.33235912,0.202790457523
data_art_643,0.462795385,0.185691204946
data_art_644,0.562150805,0.209111276808
data_art_645,0.814380345,0.274036245439
data_art_646,0.713481385,0.246473071263
data_art_647,0.378731725,0.239432253349
data_art_648,0.750618135,0.134430566472
data_art_649,0.472496425,0.187063378233
data_art_650,0.5295788,0.112529291697
data_art_651,0.84910489,0.0750945069596
data_art_652,0.63675129,0.203413466304
data_art_653,0.459420785,0.323107829219
data_art_654,0.635171645,0.140573942985
data_art_655,0.681875005,0.241389656029
data_art_656,0.507182105,0.243665015805
data_art_657,0.38450398,0.307837533897
data_art_658,0.476462,0.174193758738
data_art_659,0.372565015,0.273073634923
data_art_660,0.645876385,0.123182980546
data_art_661,0.484996845,0.254364268202
data_art_662,0.495207105,0.18971182645
data_art_663,0.91476925,0.085964733719
data_art_664,0.77486626,0.134532703961
data_art_665,0.45234181,0.192223015483
data_art_666,0.643229155,0.294446360326
data_art_667,0.56352901,0.147731739563
data_art_668,0.400757475,0.29202773509
data_art_669,0.661809215,0.143498559772
data_art_670,0.91359713,0.0981743913545
data_art_671,0.92662698,0.146486144149
data_art_672,0.52501304,0.202042215798
data_art_673,0.569236995,0.155776132035
data_art_674,0.873901125,0.0690083488916
data_art_675,0.53174243,0.320680216199
data_art_676,0.47063917,0.219581914987
data_art_677,0.23021299,0.266424267418
data_art_678,0.89799824,0.071397351875
data_art_679,0.618742635,0.243507196686
data_art_680,0.7852348,0.0843495457999
data_art_681,0.545837295,0.154410560546
data_art_682,0.76755398,0.175549621949
data_art_683,0.76705337,0.169679160179
data_art_684,0.630494405,0.111139013567
data_art_685,0.573484855,0.276994091777
data_art_686,0.6371363,0.122238268376
data_art_687,0.4598404,0.126584002002
data_art_688,0.85437177,0.210136942264
data_art_689,0.92624504,0.0970948563965
data_art_690,0.668997575,0.204605988724
data_art_691,0.469501675,0.253004244609
data_art_692,0.194583315,0.269554014044
data_art_693,0.532291665,0.292300147015
data_art_694,0.744179305,0.277009579393
data_art_696,0.54815477,0.340567893812
data_art_697,0.4493421,0.363780238747
data_art_698,0.582469155,0.200896748527
data_art_699,0.924258035,0.0848692104182
data_art_701,0.67161341,0.251440955085
data_art_702,0.52281664,0.251448127729
data_art_703,0.947355055,0.0343397027653
data_art_704,0.41610964,0.174138318294
data_art_705,0.476279485,0.184393727178
data_art_706,0.529155215,0.210805475924
data_art_707,0.76717455,0.113156718728
data_art_708,0.372743175,0.263464068324
data_art_710,0.38567232,0.355958236112
data_art_711,0.51689637,0.228696366213
data_art_712,0.502578195,0.196271467261
data_art_713,0.61796383,0.14237807713
data_art_714,0.562359615,0.286539229516
data_art_715,0.9701925,0.0317747746411
data_art_716,0.8405005,0.113643251364
data_art_717,0.55097396,0.389898494999
data_art_718,0.39455941,0.227954386365
data_art_719,0.85096798,0.0991681502346
data_art_720,0.491306295,0.172156788801
