dataset,quality,gain_to_nores_abs,gain_to_nores_rel,gain_to_worst_abs,gain_to_best_abs,ARA_metric
data_art_000,0.510181885,0.17432828999999994,0.5190603661693719,0.18886683999999992,-0.011025905000000003,0.9448408945507252
data_art_001,0.309955735,-0.012519654999999963,-0.03882359829070976,0.10848999000000001,-0.11525318000000001,0.4848862649081087
data_art_002,0.39453929,0.008444359999999984,0.02187120146850927,0.152279385,-0.051707809999999965,0.7465144319475545
data_art_003,0.461531885,-0.06775755000000006,-0.12801606364956075,0.03491628999999996,-0.141725545,0.1976671607832876
data_art_004,0.57478538,0.03179630499999997,0.05855790929126883,0.10181900500000002,-0.062124964999999976,0.6210597742631219
data_art_005,0.332598655,0.0,0.0,0.133692935,-0.06804994999999997,0.6626897151788032
data_art_006,0.417573555,0.11927281,0.399840804956756,0.22176727499999999,-0.0033796050000000077,0.9849893322972096
data_art_007,0.5316569999999999,0.2247835649999999,0.7324960044195415,0.2783612549999999,0.0,1.0
data_art_008,0.301632205,0.163361545,1.1814621048312057,0.23836154499999998,-0.05185776000000003,0.8213152636417483
data_art_009,0.57099835,0.08600149499999998,0.1773238199658016,0.16393697000000002,-0.01757439500000002,0.9031774401564331
data_art_010,0.499923385,-0.02346820999999999,-0.04483872156945889,0.06006970499999997,-0.14782415999999998,0.28894409654657194
data_art_011,0.56200593,0.12736134499999996,0.293024115324018,0.22636338,0.0,1.0
data_art_012,0.432916725,0.09101678499999999,0.26620883583659005,0.16211320499999998,-0.05111424999999997,0.7602829804445211
data_art_013,0.463713925,-0.025705269999999947,-0.05252198986596745,0.13314573500000004,-0.16079365499999992,0.45297003235939237
data_art_014,0.441765435,0.09491388499999998,0.2736441137426083,0.25840408,-0.026934735000000043,0.9056043777289815
data_art_015,0.34039831,0.0,0.0,0.059833670000000005,-0.25852932500000003,0.1879416607448362
data_art_016,0.412203795,0.12403737999999997,0.4304366280851985,0.17139374999999998,-0.031870410000000016,0.8432069382029768
data_art_017,0.47066009999999997,0.15722145499999995,0.5016020120939457,0.33240461499999996,-0.03619429000000002,0.9018057582129821
data_art_018,0.267733055,0.0,0.0,0.13187953,-0.20915033500000002,0.386709621457933
data_art_019,0.62017572,-0.055435915,-0.08205293119322908,0.03241915500000003,-0.09307511000000002,0.2583317652005852
data_art_020,0.218302985,0.0,0.0,0.105713385,-0.11072945499999998,0.4884124834067045
data_art_021,0.463214965,0.017530839999999992,0.039334674529859,0.084915715,-0.12754774500000005,0.3996720894971775
data_art_022,0.52988641,0.06793778,0.1470678244028995,0.146621995,-0.08624245499999994,0.6296452507027159
data_art_023,0.538214235,0.08062082500000001,0.17618441008580088,0.21370415999999998,-0.017833300000000052,0.9229787698284327
data_art_024,0.382347775,0.12346401499999998,0.47690907687681905,0.262434605,-0.108390125,0.7077052412335068
data_art_025,0.30470884,0.13315444999999998,0.7761646321029732,0.22614002,-0.022571814999999995,0.909245110913198
data_art_026,0.60429971,0.009178695000000014,0.015423241271357245,0.08995648,-0.06134221499999992,0.5945621672414296
data_art_027,0.499627605,0.030923489999999998,0.06597657031451494,0.11017861499999998,-0.045896985,0.7059310680208821
data_art_028,0.20660663,0.0,0.0,0.12603694000000001,-0.14167859,0.4707868086696354
data_art_029,0.46151193,0.09288215,0.2519659426321986,0.21530074000000002,-0.03941343499999994,0.845264069029531
data_art_031,0.455176735,0.12490146499999999,0.3781738336024977,0.19325111499999997,-0.05761700999999997,0.7703294908430476
data_art_032,0.484017995,0.11335698,0.30582385363618564,0.17124383499999996,-0.058545689999999984,0.7452203706848691
data_art_033,0.514632345,0.08035300499999998,0.18502608252098748,0.17439579,-0.040058660000000024,0.8132066739580363
data_art_034,0.27510311,0.05016265499999997,0.22300415014275654,0.202126945,-0.12019448999999999,0.6270974345842063
data_art_035,0.39271618,0.14656909500000004,0.5954533038650449,0.18477874500000002,-0.06118570999999995,0.7512416580680328
data_art_036,0.363303575,0.0,0.0,0.21550596,-0.16069941,0.5728412648655175
data_art_037,0.45963379,0.19667249999999997,0.7479142652517409,0.25453139,-0.026072905000000035,0.9070830152475035
data_art_038,0.212700215,0.062291915,0.4141521112864118,0.147242995,-0.11043337500000003,0.5714260682886831
data_art_039,0.558292825,0.0,0.0,0.246559715,-0.023733050000000033,0.9121950230521337
data_art_040,0.44495886,0.10130473500000003,0.2947869023833194,0.217594435,-0.040170225000000004,0.844159300192664
data_art_041,0.23175731875,-0.03156791874999998,-0.11988185807674429,0.20889474375,-0.20066964375000002,0.5100412783081634
data_art_042,0.281756935,0.10697137499999998,0.6120149456282314,0.204193595,-0.12045274,0.6289724324163402
data_art_043,0.278497485,0.0,0.0,0.196477275,-0.19008838,0.5082636609297326
data_art_045,0.38694404,0.14271964999999998,0.5843791850600997,0.171363415,-0.025168919999999984,0.8719349668338292
data_art_046,0.512579105,0.07241811500000006,0.16452642702389428,0.25383580000000006,-0.03539783499999993,0.877615080970787
data_art_047,0.383413485,0.07698948,0.2512514644536416,0.17461373,-0.08423409500000001,0.6745806343939726
data_art_048,0.287035495,-0.012147535000000043,-0.040602353014474256,0.22241128499999996,-0.13020309000000002,0.6307493419688293
data_art_049,0.361862265,0.08348718999999999,0.29990899867741383,0.173699265,-0.08615012499999997,0.668461315225716
data_art_050,0.37571971,0.0,0.0,0.17175505,-0.19753786,0.4650916531270529
data_art_051,0.60979567,-0.10214864000000001,-0.14347841336073044,0.015095804999999962,-0.11730510999999999,0.11401586612902159
data_art_052,0.462537665,0.14907768,0.47558759374023446,0.16767687999999997,-0.05383865999999998,0.7569531239207868
data_art_053,0.529924235,0.07622373499999996,0.16800452060334947,0.15694155499999995,-0.016675960000000045,0.9039500133382278
data_art_054,0.531561855,0.11890645999999999,0.2881495345529167,0.215906345,-0.0024031800000000603,0.9889918683117466
data_art_055,0.494119195,0.105098425,0.27016147492587606,0.12317116500000003,-0.036750905,0.7701949143104514
data_art_056,0.440749795,0.0,0.0,0.08058375499999998,-0.20319287500000005,0.28396896178518993
data_art_057,0.50887352,0.03845090499999998,0.08173693987904893,0.10922104499999996,-0.11145935000000007,0.49492862743878974
data_art_058,0.11105442142899999,0.0,0.0,0.0760204071433,-0.32806122857100006,0.18813130918191256
data_art_060,0.375396825,0.161556505,0.7555006698456118,0.161556505,-0.18037240000000004,0.4724856618951241
data_art_061,0.418214275,-0.294092265,-0.41287317816848906,0.09818453000000005,-0.294092265,0.2502940047728289
data_art_062,0.49867591,0.20027709500000002,0.6711725547569618,0.21945257,-0.019437075000000026,0.9186357575272883
data_art_063,0.39243429,0.15910095500000002,0.6818612308438484,0.24326762000000002,-0.02479229999999999,0.9075120965491597
data_art_064,0.259863835,-0.04810412000000003,-0.15619845902473856,0.12931575499999998,-0.11310412000000003,0.533437099577747
data_art_065,0.457859735,0.0,0.0,0.044321710000000014,-0.15498376999999997,0.22238078952972096
data_art_067,0.311969355,0.07107577500000001,0.29505051566754087,0.259178535,-0.048694020000000005,0.841837087427296
data_art_068,0.460541045,0.094458775,0.2580260852294212,0.12312457499999996,-0.038326530000000025,0.7626121543113624
data_art_069,0.51424428,0.166615485,0.47929138033574004,0.19375543,-0.038383460000000036,0.8346530389630104
data_art_070,0.430747405,0.15622359500000005,0.5690712036963208,0.18449740500000003,-0.02229909999999996,0.8921688739372072
data_art_071,0.41012151,0.0,0.0,0.021882210000000013,-0.138746855,0.13622821000670093
data_art_072,0.522932185,0.02236458000000008,0.044678440587460864,0.19847397000000006,-0.044936569999999953,0.8153877395777522
data_art_073,0.521611445,0.22981086,0.7875613409068388,0.270420955,-0.03984927500000002,0.8715659088530665
data_art_074,0.59032162,0.11477018499999997,0.24134126521981783,0.13823435499999998,-0.015398339999999955,0.8997717250224637
data_art_075,0.58236382,0.00577291000000002,0.010012141884095988,0.15088654499999998,-0.10283820500000007,0.5946859539717744
data_art_076,0.26705575,0.11737624999999996,0.7841838728750427,0.14141470999999997,-0.148388395,0.48796823622714447
data_art_077,0.540641995,0.039076270000000024,0.07790857319845775,0.10625975999999998,-0.025509815000000047,0.8064058793541677
data_art_078,0.31848923,0.06765268499999999,0.2697082476558589,0.2246014,-0.06720136999999998,0.7697027687571301
data_art_079,0.524235325,0.13471932000000003,0.3458633747283376,0.16468976000000002,-0.012689859999999942,0.928459312293036
data_art_080,0.451177075,0.15311474999999997,0.5137004483877657,0.19189298,-0.04328481000000001,0.8159485638503534
data_art_081,0.31029494210499997,0.0,0.0,0.23467322631549997,-0.191753426316,0.5503249500642604
data_art_082,0.23050099,-0.012177569999999999,-0.050179834592722156,0.17000992999999998,-0.129603175,0.5674315547712775
data_art_083,0.49529297,0.003010760000000001,0.006115922815898631,0.10604854000000002,-0.09342520500000001,0.5316415952385112
data_art_084,0.447497095,0.0,0.0,0.241287885,-0.12057400499999993,0.6667955141670212
data_art_090,0.56431364,0.10710130499999992,0.2342485029411989,0.16780448499999995,-0.013869985000000029,0.9236547380597834
data_art_091,0.45426923,0.020177745000000025,0.04648270168211207,0.15124475000000004,-0.060973164999999996,0.7126860614006127
data_art_092,0.530681275,0.04723726999999994,0.09770990954784917,0.10359743999999993,-0.06085178000000002,0.6299661378752661
data_art_093,0.454867695,0.0,0.0,0.04664317000000001,-0.16937433000000002,0.21592310808152115
data_art_094,0.543598925,0.06270606999999995,0.1303950960136431,0.21587569999999995,-0.03154989000000008,0.872487360745507
data_art_095,0.52157931,0.06532449500000004,0.14317546435099002,0.14502266000000003,-0.02950801000000003,0.8309293718977873
data_art_096,0.48185493,0.10229202500000001,0.26949953130957305,0.17472881,-0.02980693000000001,0.8542703099223636
data_art_097,0.503997045,0.131473385,0.3529262678241699,0.22976396499999996,-0.08060347000000001,0.7402966261586045
data_art_098,0.555778795,0.11898549500000005,0.27240686842037193,0.18658724000000004,-0.003911129999999985,0.9794689581858366
data_art_099,0.359150355,0.0,0.0,0.305555555,0.0,1.0
data_art_100,0.48438066,0.0,0.0,0.05680847,-0.16725447999999998,0.2535379901050129
data_art_101,0.37923459,0.011465074999999991,0.031174620332519925,0.21985231,-0.05746119999999999,0.7927933622851624
data_art_102,0.115708261111,-0.18494963888900004,-0.6151497728448181,0.0581059166666,-0.30848765,0.15850228140922262
data_art_103,0.421449285,0.10073479000000002,0.31409490861958084,0.19378588500000002,-0.01754578000000001,0.9169751489915152
data_art_104,0.39596613,0.0,0.0,0.29184523500000004,-0.096707875,0.751107705713641
data_art_105,0.204442535,0.0,0.0,0.18011775500000002,-0.18939393499999999,0.4874480561088609
data_art_106,0.3646374,0.0,0.0,0.06836284999999998,-0.11500460499999998,0.37281888435436916
data_art_107,0.49215367,0.09220415999999998,0.2305394998483683,0.19532286,-0.07144571,0.7321809312094
data_art_108,0.095747565,0.0,0.0,0.013194440000000002,-0.26496219,0.04743528852790613
data_art_109,0.244021725,0.0,0.0,0.078446975,-0.19024996000000002,0.29195336746211864
data_art_110,0.29943976470600003,0.0,0.0,0.27514005882360004,-0.12598039411799994,0.6859287697894036
data_art_111,0.51248699,0.11194731999999996,0.27949121743671473,0.16240497499999995,-0.03428186,0.8257033318981415
data_art_112,0.334918675,0.047644870000000006,0.16585177336304646,0.22931732,-0.02103991999999999,0.9159604092136501
data_art_113,0.31041012,0.09117689500000001,0.4158899500748575,0.14242532000000002,-0.06972052000000001,0.6713557051130487
data_art_114,0.386588625,0.07656026000000005,0.24694598508752597,0.251780425,-0.06800084499999998,0.7873520078271001
data_art_115,0.47758117,0.281874095,1.4402856667292174,0.281874095,-0.07307539500000004,0.7941245245908086
data_art_116,0.52522463,0.21915777999999997,0.71604546523088,0.250620525,0.0,1.0
data_art_117,0.46176316,0.053278309999999995,0.13042909669722144,0.293177285,-0.04763077499999996,0.8602416415855894
data_art_118,0.15904352,0.0,0.0,0.10205009,-0.180846795,0.36073246264270453
data_art_119,0.19645019,-0.08188311499999998,-0.2941908622829021,0.10853355499999999,-0.21521644999999998,0.33523877474534713
data_art_120,0.322323235,0.0,0.0,0.12333332999999999,-0.22606060499999997,0.35299218917466324
data_art_121,0.200759365,0.07104918999999998,0.5477534048504674,0.169912825,-0.10946549000000003,0.6081818662268044
data_art_122,0.428047385,0.17392008500000006,0.6843817448971444,0.22712606500000002,-0.031609149999999975,0.8778320531281373
data_art_123,0.543977705,0.08054196999999996,0.17379317975986458,0.139564405,-0.023554060000000043,0.8556015102275513
data_art_124,0.43130761,0.05817439000000002,0.15590782830861327,0.16420053499999998,-0.025916684999999995,0.8636804966956702
data_art_125,0.568217905,0.06305051000000006,0.12481112325153143,0.13643300000000003,-0.017123769999999983,0.8884857372292998
data_art_126,0.35625111,0.179361855,1.0139782374005701,0.179361855,-0.04313395000000003,0.8061358954610401
